,UTC Timestamp (Interval Ending),Local Date,Hour Number,MISO Total Actual Load (MW),Indianapolis Temperature (Fahrenheit),Indianapolis Temperature Observation Time (Eastern Standard),Minneapolis Temperature (Fahrenheit),Minneapolis Temperature Observation Time (Eastern Standard),New Orleans International Airport Temperature (Fahrenheit),New Orleans International Airport Temperature Observation Time (Eastern Standard),MISO Total Wind Generation (MW)
181,2021-02-17 19:00:00,2021-02-17,14,92953.81,19.9,2/17/21 13:54,8.1,2/17/21 13:53,53.1,2/17/21 13:53,2610.85
182,2021-02-17 20:00:00,2021-02-17,15,91758.64,21.0,2/17/21 14:54,9.0,2/17/21 14:53,53.1,2/17/21 14:53,2073.15
183,2021-02-17 21:00:00,2021-02-17,16,91018.83,21.0,2/17/21 15:54,9.0,2/17/21 15:53,55.9,2/17/21 15:53,1795.54
184,2021-02-17 22:00:00,2021-02-17,17,90838.94,21.9,2/17/21 16:54,9.0,2/17/21 16:53,57.0,2/17/21 16:53,1551.95
185,2021-02-17 23:00:00,2021-02-17,18,91906.48,21.0,2/17/21 17:54,9.0,2/17/21 17:53,52.0,2/17/21 17:53,1373.93
186,2021-02-18 00:00:00,2021-02-17,19,93965.6,19.9,2/17/21 18:54,9.0,2/17/21 18:53,51.1,2/17/21 18:53,1358.82
187,2021-02-18 01:00:00,2021-02-17,20,95147.74,21.0,2/17/21 19:54,9.0,2/17/21 19:53,44.1,2/17/21 19:53,1369.26
188,2021-02-18 02:00:00,2021-02-17,21,93656.22,19.9,2/17/21 20:54,7.0,2/17/21 20:53,39.0,2/17/21 20:53,1662.55
189,2021-02-18 03:00:00,2021-02-17,22,91649.8,19.9,2/17/21 21:54,8.1,2/17/21 21:53,39.0,2/17/21 21:53,1738.96
190,2021-02-18 04:00:00,2021-02-17,23,88296.11,19.9,2/17/21 22:54,8.1,2/17/21 22:53,41.0,2/17/21 22:53,1915.21
191,2021-02-18 05:00:00,2021-02-17,24,84872.63,19.0,2/17/21 23:54,9.0,2/17/21 23:53,43.0,2/17/21 23:53,2191.55
192,2021-02-18 06:00:00,2021-02-18,1,82387.32,19.0,2/18/21 0:54,8.1,2/18/21 0:53,43.0,2/18/21 0:53,1999.33
193,2021-02-18 07:00:00,2021-02-18,2,80929.83,18.0,2/18/21 1:54,8.1,2/18/21 1:53,42.1,2/18/21 1:53,1566.5
194,2021-02-18 08:00:00,2021-02-18,3,80211.52,18.0,2/18/21 2:54,8.1,2/18/21 2:53,42.1,2/18/21 2:53,1528.93
195,2021-02-18 09:00:00,2021-02-18,4,79939.78,17.1,2/18/21 3:54,8.1,2/18/21 3:53,43.0,2/18/21 3:53,1664.22
196,2021-02-18 10:00:00,2021-02-18,5,80391.64,17.1,2/18/21 4:54,8.1,2/18/21 4:53,44.1,2/18/21 4:53,1917.65
197,2021-02-18 11:00:00,2021-02-18,6,82443.68,17.1,2/18/21 5:54,8.1,2/18/21 5:53,41.0,2/18/21 5:53,2312.38
198,2021-02-18 12:00:00,2021-02-18,7,86152.4,17.1,2/18/21 6:54,8.1,2/18/21 6:53,41.0,2/18/21 6:53,2214.37
199,2021-02-18 13:00:00,2021-02-18,8,90314.91,17.1,2/18/21 7:54,7.0,2/18/21 7:53,41.0,2/18/21 7:53,2708.92
200,2021-02-18 14:00:00,2021-02-18,9,92450.18,18.0,2/18/21 8:54,8.1,2/18/21 8:53,41.0,2/18/21 8:53,3027.27
201,2021-02-18 15:00:00,2021-02-18,10,93017.18,19.0,2/18/21 9:54,8.1,2/18/21 9:53,42.1,2/18/21 9:53,2790.38
202,2021-02-18 16:00:00,2021-02-18,11,92582.57,21.0,2/18/21 10:54,10.0,2/18/21 10:53,42.1,2/18/21 10:53,2147.42
203,2021-02-18 17:00:00,2021-02-18,12,91470.07,23.0,2/18/21 11:54,10.9,2/18/21 11:53,43.0,2/18/21 11:53,1872.66
204,2021-02-18 18:00:00,2021-02-18,13,89857.1,24.1,2/18/21 12:54,12.9,2/18/21 12:53,44.1,2/18/21 12:53,2087.69
205,2021-02-18 19:00:00,2021-02-18,14,88348.08,23.0,2/18/21 13:54,14.0,2/18/21 13:53,45.0,2/18/21 13:53,2019.04
206,2021-02-18 20:00:00,2021-02-18,15,87118.18,25.0,2/18/21 14:54,14.0,2/18/21 14:53,46.9,2/18/21 14:53,2366.6
207,2021-02-18 21:00:00,2021-02-18,16,86228.99,24.1,2/18/21 15:54,15.1,2/18/21 15:53,46.9,2/18/21 15:53,3378.49
208,2021-02-18 22:00:00,2021-02-18,17,86252.3,23.0,2/18/21 16:54,16.0,2/18/21 16:53,46.0,2/18/21 16:53,4318.62
209,2021-02-18 23:00:00,2021-02-18,18,87700.04,23.0,2/18/21 17:54,14.0,2/18/21 17:53,43.0,2/18/21 17:53,4423.24
210,2021-02-19 00:00:00,2021-02-18,19,90666.3,21.9,2/18/21 18:54,14.0,2/18/21 18:53,41.0,2/18/21 18:53,3790.66
211,2021-02-19 01:00:00,2021-02-18,20,93325.18,21.0,2/18/21 19:54,12.9,2/18/21 19:53,41.0,2/18/21 19:53,3732.01
212,2021-02-19 02:00:00,2021-02-18,21,92760.97,19.0,2/18/21 20:54,12.9,2/18/21 20:53,39.9,2/18/21 20:53,4449.92
213,2021-02-19 03:00:00,2021-02-18,22,91064.47,17.1,2/18/21 21:54,10.9,2/18/21 21:53,39.0,2/18/21 21:53,4925.24
214,2021-02-19 04:00:00,2021-02-18,23,88322.09,15.1,2/18/21 22:54,10.9,2/18/21 22:53,37.9,2/18/21 22:53,5217.58
215,2021-02-19 05:00:00,2021-02-18,24,85391.81,12.9,2/18/21 23:54,10.0,2/18/21 23:53,37.9,2/18/21 23:53,5263.62
216,2021-02-19 06:00:00,2021-02-19,1,83413.02,15.1,2/19/21 0:54,10.0,2/19/21 0:53,37.0,2/19/21 0:53,5367.51
217,2021-02-19 07:00:00,2021-02-19,2,82232.52,14.0,2/19/21 1:54,8.1,2/19/21 1:53,36.0,2/19/21 1:53,5550.99
218,2021-02-19 08:00:00,2021-02-19,3,81727.11,10.9,2/19/21 2:54,8.1,2/19/21 2:53,36.0,2/19/21 2:53,5522.27
219,2021-02-19 09:00:00,2021-02-19,4,81932.12,10.0,2/19/21 3:54,8.1,2/19/21 3:53,35.1,2/19/21 3:53,5096.5
220,2021-02-19 10:00:00,2021-02-19,5,82922.38,10.9,2/19/21 4:54,7.0,2/19/21 4:53,35.1,2/19/21 4:53,4292.57
221,2021-02-19 11:00:00,2021-02-19,6,85145.16,10.0,2/19/21 5:54,6.1,2/19/21 5:53,34.0,2/19/21 5:53,4133.49
222,2021-02-19 12:00:00,2021-02-19,7,89204.35,9.0,2/19/21 6:54,5.0,2/19/21 6:53,34.0,2/19/21 6:53,3925.15
223,2021-02-19 13:00:00,2021-02-19,8,93704.36,8.1,2/19/21 7:54,3.9,2/19/21 7:53,34.0,2/19/21 7:53,3686.02
224,2021-02-19 14:00:00,2021-02-19,9,95620.02,10.0,2/19/21 8:54,3.9,2/19/21 8:53,33.1,2/19/21 8:53,2955.2
225,2021-02-19 15:00:00,2021-02-19,10,94470.9,14.0,2/19/21 9:54,5.0,2/19/21 9:53,35.1,2/19/21 9:53,2141.12
226,2021-02-19 16:00:00,2021-02-19,11,92016.82,17.1,2/19/21 10:54,9.0,2/19/21 10:53,37.0,2/19/21 10:53,1550.12
227,2021-02-19 17:00:00,2021-02-19,12,89403.29,19.0,2/19/21 11:54,10.9,2/19/21 11:53,41.0,2/19/21 11:53,1112.82
228,2021-02-19 18:00:00,2021-02-19,13,87147.2,21.0,2/19/21 12:54,15.1,2/19/21 12:53,43.0,2/19/21 12:53,784.24
229,2021-02-19 19:00:00,2021-02-19,14,84930.3,21.0,2/19/21 13:54,16.0,2/19/21 13:53,46.9,2/19/21 13:53,1034.12
230,2021-02-19 20:00:00,2021-02-19,15,82889.97,21.9,2/19/21 14:54,18.0,2/19/21 14:53,48.9,2/19/21 14:53,1357.58
231,2021-02-19 21:00:00,2021-02-19,16,80885.27,21.9,2/19/21 15:54,18.0,2/19/21 15:53,51.1,2/19/21 15:53,1433.96
232,2021-02-19 22:00:00,2021-02-19,17,80201.08,21.0,2/19/21 16:54,19.0,2/19/21 16:53,53.1,2/19/21 16:53,1553.19
233,2021-02-19 23:00:00,2021-02-19,18,81400.93,21.0,2/19/21 17:54,18.0,2/19/21 17:53,53.1,2/19/21 17:53,1887.98
234,2021-02-20 00:00:00,2021-02-19,19,84507.69,18.0,2/19/21 18:54,16.0,2/19/21 18:53,50.0,2/19/21 18:53,2781.72
235,2021-02-20 01:00:00,2021-02-19,20,87985.07,17.1,2/19/21 19:54,12.9,2/19/21 19:53,48.0,2/19/21 19:53,4064.92
236,2021-02-20 02:00:00,2021-02-19,21,88132.54,15.1,2/19/21 20:54,12.0,2/19/21 20:53,46.0,2/19/21 20:53,5192.28
237,2021-02-20 03:00:00,2021-02-19,22,87179.94,12.9,2/19/21 21:54,10.9,2/19/21 21:53,42.1,2/19/21 21:53,6301.82
238,2021-02-20 04:00:00,2021-02-19,23,85450.46,16.0,2/19/21 22:54,10.0,2/19/21 22:53,39.9,2/19/21 22:53,6775.99
239,2021-02-20 05:00:00,2021-02-19,24,83391.11,17.1,2/19/21 23:54,9.0,2/19/21 23:53,39.0,2/19/21 23:53,7034.34
240,2021-02-20 06:00:00,2021-02-20,1,81570.37,17.1,2/20/21 0:54,6.1,2/20/21 0:53,37.0,2/20/21 0:53,7408.19
241,2021-02-20 07:00:00,2021-02-20,2,80441.43,16.0,2/20/21 1:54,7.0,2/20/21 1:53,36.0,2/20/21 1:53,7888.25
242,2021-02-20 08:00:00,2021-02-20,3,79853.93,17.1,2/20/21 2:54,3.9,2/20/21 2:53,35.1,2/20/21 2:53,8038.18
243,2021-02-20 09:00:00,2021-02-20,4,79832.23,17.1,2/20/21 3:54,3.0,2/20/21 3:53,35.1,2/20/21 3:53,8423.64
244,2021-02-20 10:00:00,2021-02-20,5,80297.96,17.1,2/20/21 4:54,1.9,2/20/21 4:53,35.1,2/20/21 4:53,9262.36
245,2021-02-20 11:00:00,2021-02-20,6,81530.36,15.1,2/20/21 5:54,1.0,2/20/21 5:53,35.1,2/20/21 5:53,10293.96
246,2021-02-20 12:00:00,2021-02-20,7,83684.76,15.1,2/20/21 6:54,0.0,2/20/21 6:53,35.1,2/20/21 6:53,11184.81
247,2021-02-20 13:00:00,2021-02-20,8,86021.39,12.9,2/20/21 7:54,0.0,2/20/21 7:53,36.0,2/20/21 7:53,11710.18
248,2021-02-20 14:00:00,2021-02-20,9,87552.51,14.0,2/20/21 8:54,0.0,2/20/21 8:53,37.9,2/20/21 8:53,11581.12
249,2021-02-20 15:00:00,2021-02-20,10,86951.38,19.0,2/20/21 9:54,3.0,2/20/21 9:53,39.9,2/20/21 9:53,11553.94
250,2021-02-20 16:00:00,2021-02-20,11,84484.05,21.9,2/20/21 10:54,10.0,2/20/21 10:53,42.1,2/20/21 10:53,10293.5
251,2021-02-20 17:00:00,2021-02-20,12,81505.89,26.1,2/20/21 11:54,15.1,2/20/21 11:53,44.1,2/20/21 11:53,8334.85
252,2021-02-20 18:00:00,2021-02-20,13,78736.72,28.9,2/20/21 12:54,17.1,2/20/21 12:53,48.0,2/20/21 12:53,6800.4
253,2021-02-20 19:00:00,2021-02-20,14,75942.17,30.0,2/20/21 13:54,18.0,2/20/21 13:53,52.0,2/20/21 13:53,5597.25
254,2021-02-20 20:00:00,2021-02-20,15,73587.51,30.9,2/20/21 14:54,19.0,2/20/21 14:53,52.0,2/20/21 14:53,4966.73
255,2021-02-20 21:00:00,2021-02-20,16,71894.04,32.0,2/20/21 15:54,19.9,2/20/21 15:53,55.0,2/20/21 15:53,4804.31
256,2021-02-20 22:00:00,2021-02-20,17,71471.73,32.0,2/20/21 16:54,21.9,2/20/21 16:53,57.0,2/20/21 16:53,5180.49
257,2021-02-20 23:00:00,2021-02-20,18,73147.22,28.9,2/20/21 17:54,21.9,2/20/21 17:53,55.9,2/20/21 17:53,6299.62
258,2021-02-21 00:00:00,2021-02-20,19,76644.92,27.0,2/20/21 18:54,19.9,2/20/21 18:53,54.0,2/20/21 18:53,8129.52
259,2021-02-21 01:00:00,2021-02-20,20,80414.86,25.0,2/20/21 19:54,19.9,2/20/21 19:53,52.0,2/20/21 19:53,10877.15
260,2021-02-21 02:00:00,2021-02-20,21,80746.19,24.1,2/20/21 20:54,19.0,2/20/21 20:53,48.9,2/20/21 20:53,13059.27
261,2021-02-21 03:00:00,2021-02-20,22,80173.04,24.1,2/20/21 21:54,18.0,2/20/21 21:53,45.0,2/20/21 21:53,14663.18
262,2021-02-21 04:00:00,2021-02-20,23,78580.63,23.0,2/20/21 22:54,19.0,2/20/21 22:53,45.0,2/20/21 22:53,14767.4
263,2021-02-21 05:00:00,2021-02-20,24,76786.93,23.0,2/20/21 23:54,19.0,2/20/21 23:53,45.0,2/20/21 23:53,14509.49
264,2021-02-21 06:00:00,2021-02-21,1,75111.49,21.9,2/21/21 0:54,19.0,2/21/21 0:53,43.0,2/21/21 0:53,14404.17
265,2021-02-21 07:00:00,2021-02-21,2,73966.29,19.9,2/21/21 1:54,19.0,2/21/21 1:53,43.0,2/21/21 1:53,14425.79
266,2021-02-21 08:00:00,2021-02-21,3,73401.32,21.0,2/21/21 2:54,21.0,2/21/21 2:53,46.0,2/21/21 2:53,14280.29
267,2021-02-21 09:00:00,2021-02-21,4,73168.47,19.9,2/21/21 3:54,19.9,2/21/21 3:53,45.0,2/21/21 3:53,14033.82
268,2021-02-21 10:00:00,2021-02-21,5,73224.37,21.0,2/21/21 4:54,19.9,2/21/21 4:53,46.0,2/21/21 4:53,12430.3
269,2021-02-21 11:00:00,2021-02-21,6,73761.85,21.0,2/21/21 5:54,19.9,2/21/21 5:53,43.0,2/21/21 5:53,11029.39
270,2021-02-21 12:00:00,2021-02-21,7,75253.97,21.0,2/21/21 6:54,21.0,2/21/21 6:53,45.0,2/21/21 6:53,10759.24
271,2021-02-21 13:00:00,2021-02-21,8,77065.33,21.9,2/21/21 7:54,21.0,2/21/21 7:53,41.0,2/21/21 7:53,11061.22
272,2021-02-21 14:00:00,2021-02-21,9,78060.28,23.0,2/21/21 8:54,21.9,2/21/21 8:53,51.1,2/21/21 8:53,10882.2
273,2021-02-21 15:00:00,2021-02-21,10,78142.66,25.0,2/21/21 9:54,23.0,2/21/21 9:53,57.9,2/21/21 9:53,10488.67
274,2021-02-21 16:00:00,2021-02-21,11,77279.77,27.0,2/21/21 10:54,24.1,2/21/21 10:53,64.0,2/21/21 10:53,9823.24
275,2021-02-21 17:00:00,2021-02-21,12,75560.06,30.0,2/21/21 11:54,26.1,2/21/21 11:53,66.0,2/21/21 11:53,8508.02
276,2021-02-21 18:00:00,2021-02-21,13,73936.28,,,,,,,7791.65
277,2021-02-21 19:00:00,2021-02-21,14,72887.75,35.1,2/21/21 13:54,26.1,2/21/21 13:53,68.0,2/21/21 13:53,8020.26
278,2021-02-21 20:00:00,2021-02-21,15,72214.71,37.0,2/21/21 14:54,26.1,2/21/21 14:53,66.9,2/21/21 14:53,7910.6
279,2021-02-21 21:00:00,2021-02-21,16,72001.31,39.0,2/21/21 15:54,27.0,2/21/21 15:53,66.0,2/21/21 15:53,8708.62
280,2021-02-21 22:00:00,2021-02-21,17,72368.15,39.9,2/21/21 16:54,28.0,2/21/21 16:53,64.9,2/21/21 16:53,9157.03
281,2021-02-21 23:00:00,2021-02-21,18,73925.16,39.0,2/21/21 17:54,28.0,2/21/21 17:53,63.0,2/21/21 17:53,9719.22
282,2021-02-22 00:00:00,2021-02-21,19,76493.07,37.9,2/21/21 18:54,28.0,2/21/21 18:53,62.1,2/21/21 18:53,10459.68
283,2021-02-22 01:00:00,2021-02-21,20,78456.18,39.0,2/21/21 19:54,27.0,2/21/21 19:53,61.0,2/21/21 19:53,11291.53
284,2021-02-22 02:00:00,2021-02-21,21,77523.47,39.9,2/21/21 20:54,26.1,2/21/21 20:53,61.0,2/21/21 20:53,12432.5
285,2021-02-22 03:00:00,2021-02-21,22,75577.75,41.0,2/21/21 21:54,26.1,2/21/21 21:53,61.0,2/21/21 21:53,12943.98
286,2021-02-22 04:00:00,2021-02-21,23,72760.72,43.0,2/21/21 22:54,26.1,2/21/21 22:53,61.0,2/21/21 22:53,12996.82
287,2021-02-22 05:00:00,2021-02-21,24,69717.94,41.0,2/21/21 23:54,26.1,2/21/21 23:53,61.0,2/21/21 23:53,14243.42
288,2021-02-22 06:00:00,2021-02-22,1,67495.44,39.9,2/22/21 0:54,26.1,2/22/21 0:53,60.1,2/22/21 0:53,14723.78
289,2021-02-22 07:00:00,2021-02-22,2,66220.52,37.9,2/22/21 1:54,27.0,2/22/21 1:53,57.9,2/22/21 1:53,14899.79
290,2021-02-22 08:00:00,2021-02-22,3,65769.61,37.9,2/22/21 2:54,26.1,2/22/21 2:53,57.9,2/22/21 2:53,15049.91
291,2021-02-22 09:00:00,2021-02-22,4,65653.18,37.0,2/22/21 3:54,26.1,2/22/21 3:53,57.0,2/22/21 3:53,15409.56
292,2021-02-22 10:00:00,2021-02-22,5,66724.46,36.0,2/22/21 4:54,25.0,2/22/21 4:53,57.0,2/22/21 4:53,15759.79
293,2021-02-22 11:00:00,2021-02-22,6,69278.4,35.1,2/22/21 5:54,25.0,2/22/21 5:53,55.9,2/22/21 5:53,16015.29
294,2021-02-22 12:00:00,2021-02-22,7,73824.84,35.1,2/22/21 6:54,25.0,2/22/21 6:53,53.1,2/22/21 6:53,16372.67
295,2021-02-22 13:00:00,2021-02-22,8,79289.01,34.0,2/22/21 7:54,25.0,2/22/21 7:53,52.0,2/22/21 7:53,17518.9
296,2021-02-22 14:00:00,2021-02-22,9,81575.89,34.0,2/22/21 8:54,25.0,2/22/21 8:53,59.0,2/22/21 8:53,17820.4
297,2021-02-22 15:00:00,2021-02-22,10,81261.86,33.1,2/22/21 9:54,27.0,2/22/21 9:53,66.0,2/22/21 9:53,17726.52
298,2021-02-22 16:00:00,2021-02-22,11,80366.24,33.1,2/22/21 10:54,30.9,2/22/21 10:53,69.1,2/22/21 10:53,17499.23
299,2021-02-22 17:00:00,2021-02-22,12,79338.76,33.1,2/22/21 11:54,33.1,2/22/21 11:53,69.1,2/22/21 11:53,17163.7
300,2021-02-22 18:00:00,2021-02-22,13,78264.64,33.1,2/22/21 12:54,36.0,2/22/21 12:53,69.1,2/22/21 12:53,17468.53
301,2021-02-22 19:00:00,2021-02-22,14,77060.16,34.0,2/22/21 13:54,37.9,2/22/21 13:53,71.1,2/22/21 13:53,18142.65
302,2021-02-22 20:00:00,2021-02-22,15,76006.22,35.1,2/22/21 14:54,39.0,2/22/21 14:53,72.0,2/22/21 14:53,18292.61
303,2021-02-22 21:00:00,2021-02-22,16,74839.4,36.0,2/22/21 15:54,41.0,2/22/21 15:53,73.0,2/22/21 15:53,18665.54
304,2021-02-22 22:00:00,2021-02-22,17,74377.24,37.9,2/22/21 16:54,39.9,2/22/21 16:53,73.0,2/22/21 16:53,19036.5
305,2021-02-22 23:00:00,2021-02-22,18,74691.99,37.0,2/22/21 17:54,39.0,2/22/21 17:53,72.0,2/22/21 17:53,19379.95
306,2021-02-23 00:00:00,2021-02-22,19,76904.97,36.0,2/22/21 18:54,39.0,2/22/21 18:53,68.0,2/22/21 18:53,19659.86
307,2021-02-23 01:00:00,2021-02-22,20,79560.8,35.1,2/22/21 19:54,37.9,2/22/21 19:53,62.1,2/22/21 19:53,19369.56
308,2021-02-23 02:00:00,2021-02-22,21,79318.52,35.1,2/22/21 20:54,39.0,2/22/21 20:53,61.0,2/22/21 20:53,19449.87
309,2021-02-23 03:00:00,2021-02-22,22,77596.18,35.1,2/22/21 21:54,37.9,2/22/21 21:53,59.0,2/22/21 21:53,19610.37
310,2021-02-23 04:00:00,2021-02-22,23,75155.43,36.0,2/22/21 22:54,37.9,2/22/21 22:53,57.0,2/22/21 22:53,19329.13
311,2021-02-23 05:00:00,2021-02-22,24,71985.69,37.9,2/22/21 23:54,37.9,2/22/21 23:53,55.9,2/22/21 23:53,19361.62
312,2021-02-23 06:00:00,2021-02-23,1,69665.54,39.9,2/23/21 0:54,39.0,2/23/21 0:53,54.0,2/23/21 0:53,18742.61
313,2021-02-23 07:00:00,2021-02-23,2,68166.1,39.0,2/23/21 1:54,39.0,2/23/21 1:53,51.1,2/23/21 1:53,17991.46
314,2021-02-23 08:00:00,2021-02-23,3,67424.01,39.0,2/23/21 2:54,36.0,2/23/21 2:53,50.0,2/23/21 2:53,17682.87
315,2021-02-23 09:00:00,2021-02-23,4,67325.41,39.0,2/23/21 3:54,36.0,2/23/21 3:53,46.9,2/23/21 3:53,17608.56
316,2021-02-23 10:00:00,2021-02-23,5,68090.88,37.9,2/23/21 4:54,35.1,2/23/21 4:53,45.0,2/23/21 4:53,16714.79
317,2021-02-23 11:00:00,2021-02-23,6,70488.54,37.0,2/23/21 5:54,33.1,2/23/21 5:53,44.1,2/23/21 5:53,14466.11
318,2021-02-23 12:00:00,2021-02-23,7,75142.92,36.0,2/23/21 6:54,32.0,2/23/21 6:53,44.1,2/23/21 6:53,11889.07
319,2021-02-23 13:00:00,2021-02-23,8,80244.6,36.0,2/23/21 7:54,30.9,2/23/21 7:53,44.1,2/23/21 7:53,10945.54
320,2021-02-23 14:00:00,2021-02-23,9,81372.01,39.9,2/23/21 8:54,32.0,2/23/21 8:53,53.1,2/23/21 8:53,10447.2
321,2021-02-23 15:00:00,2021-02-23,10,79812.89,43.0,2/23/21 9:54,34.0,2/23/21 9:53,57.0,2/23/21 9:53,8848.02
322,2021-02-23 16:00:00,2021-02-23,11,77440.17,44.1,2/23/21 10:54,35.1,2/23/21 10:53,64.0,2/23/21 10:53,7071.83
323,2021-02-23 17:00:00,2021-02-23,12,75263.47,46.0,2/23/21 11:54,36.0,2/23/21 11:53,66.9,2/23/21 11:53,6534.28
324,2021-02-23 18:00:00,2021-02-23,13,73569.19,48.9,2/23/21 12:54,37.0,2/23/21 12:53,69.1,2/23/21 12:53,7868.65
325,2021-02-23 19:00:00,2021-02-23,14,72499.47,50.0,2/23/21 13:54,37.0,2/23/21 13:53,71.1,2/23/21 13:53,9999.29
326,2021-02-23 20:00:00,2021-02-23,15,71538.97,51.1,2/23/21 14:54,37.9,2/23/21 14:53,71.1,2/23/21 14:53,11027.77
327,2021-02-23 21:00:00,2021-02-23,16,70767.33,51.1,2/23/21 15:54,37.9,2/23/21 15:53,71.1,2/23/21 15:53,12031.63
328,2021-02-23 22:00:00,2021-02-23,17,70437.44,51.1,2/23/21 16:54,37.9,2/23/21 16:53,72.0,2/23/21 16:53,13089.3
329,2021-02-23 23:00:00,2021-02-23,18,70970.85,48.9,2/23/21 17:54,37.9,2/23/21 17:53,69.1,2/23/21 17:53,14043.32
330,2021-02-24 00:00:00,2021-02-23,19,73254.66,43.0,2/23/21 18:54,37.0,2/23/21 18:53,64.0,2/23/21 18:53,14677.83
331,2021-02-24 01:00:00,2021-02-23,20,75111.29,39.9,2/23/21 19:54,37.9,2/23/21 19:53,60.1,2/23/21 19:53,14807.36
332,2021-02-24 02:00:00,2021-02-23,21,75590.14,39.9,2/23/21 20:54,37.0,2/23/21 20:53,57.0,2/23/21 20:53,14979.09
333,2021-02-24 03:00:00,2021-02-23,22,74188.14,39.0,2/23/21 21:54,37.0,2/23/21 21:53,55.9,2/23/21 21:53,15431.0
334,2021-02-24 04:00:00,2021-02-23,23,71528.5,39.9,2/23/21 22:54,36.0,2/23/21 22:53,53.1,2/23/21 22:53,14716.92
335,2021-02-24 05:00:00,2021-02-23,24,68487.82,37.9,2/23/21 23:54,35.1,2/23/21 23:53,53.1,2/23/21 23:53,14110.0
336,2021-02-24 06:00:00,2021-02-24,1,66094.26,39.0,2/24/21 0:54,33.1,2/24/21 0:53,52.0,2/24/21 0:53,13909.31
337,2021-02-24 07:00:00,2021-02-24,2,64667.48,39.9,2/24/21 1:54,32.0,2/24/21 1:53,51.1,2/24/21 1:53,14154.5
338,2021-02-24 08:00:00,2021-02-24,3,63920.42,37.0,2/24/21 2:54,32.0,2/24/21 2:53,50.0,2/24/21 2:53,14291.7
339,2021-02-24 09:00:00,2021-02-24,4,63797.84,39.0,2/24/21 3:54,34.0,2/24/21 3:53,48.9,2/24/21 3:53,14181.84
340,2021-02-24 10:00:00,2021-02-24,5,64537.78,37.9,2/24/21 4:54,34.0,2/24/21 4:53,48.0,2/24/21 4:53,14967.17
341,2021-02-24 11:00:00,2021-02-24,6,66876.04,45.0,2/24/21 5:54,34.0,2/24/21 5:53,50.0,2/24/21 5:53,15521.5
342,2021-02-24 12:00:00,2021-02-24,7,71425.48,44.1,2/24/21 6:54,33.1,2/24/21 6:53,48.0,2/24/21 6:53,15877.23
343,2021-02-24 13:00:00,2021-02-24,8,76697.79,45.0,2/24/21 7:54,33.1,2/24/21 7:53,48.0,2/24/21 7:53,16370.27
344,2021-02-24 14:00:00,2021-02-24,9,78084.46,51.1,2/24/21 8:54,33.1,2/24/21 8:53,55.9,2/24/21 8:53,16601.37
345,2021-02-24 15:00:00,2021-02-24,10,76806.7,54.0,2/24/21 9:54,33.1,2/24/21 9:53,64.0,2/24/21 9:53,15915.37
346,2021-02-24 16:00:00,2021-02-24,11,75236.0,55.9,2/24/21 10:54,35.1,2/24/21 10:53,68.0,2/24/21 10:53,15253.76
347,2021-02-24 17:00:00,2021-02-24,12,73825.82,55.0,2/24/21 11:54,35.1,2/24/21 11:53,69.1,2/24/21 11:53,14938.8
348,2021-02-24 18:00:00,2021-02-24,13,72647.64,57.9,2/24/21 12:54,36.0,2/24/21 12:53,71.1,2/24/21 12:53,14604.88
349,2021-02-24 19:00:00,2021-02-24,14,71762.18,54.0,2/24/21 13:54,37.0,2/24/21 13:53,72.0,2/24/21 13:53,13377.4
350,2021-02-24 20:00:00,2021-02-24,15,71144.36,54.0,2/24/21 14:54,37.0,2/24/21 14:53,73.9,2/24/21 14:53,12232.21
351,2021-02-24 21:00:00,2021-02-24,16,70531.06,52.0,2/24/21 15:54,37.9,2/24/21 15:53,73.9,2/24/21 15:53,11911.54
352,2021-02-24 22:00:00,2021-02-24,17,70526.7,50.0,2/24/21 16:54,37.0,2/24/21 16:53,73.0,2/24/21 16:53,11421.23
353,2021-02-24 23:00:00,2021-02-24,18,71729.75,46.0,2/24/21 17:54,37.0,2/24/21 17:53,73.9,2/24/21 17:53,10134.79
354,2021-02-25 00:00:00,2021-02-24,19,74031.39,39.9,2/24/21 18:54,35.1,2/24/21 18:53,72.0,2/24/21 18:53,8985.37
355,2021-02-25 01:00:00,2021-02-24,20,76612.08,37.0,2/24/21 19:54,32.0,2/24/21 19:53,69.1,2/24/21 19:53,8027.63
356,2021-02-25 02:00:00,2021-02-24,21,76264.71,35.1,2/24/21 20:54,32.0,2/24/21 20:53,68.0,2/24/21 20:53,7182.11
357,2021-02-25 03:00:00,2021-02-24,22,74609.72,34.0,2/24/21 21:54,30.0,2/24/21 21:53,66.0,2/24/21 21:53,7368.22
358,2021-02-25 04:00:00,2021-02-24,23,72094.56,33.1,2/24/21 22:54,28.9,2/24/21 22:53,64.9,2/24/21 22:53,7347.37
359,2021-02-25 05:00:00,2021-02-24,24,68981.76,33.1,2/24/21 23:54,28.9,2/24/21 23:53,64.0,2/24/21 23:53,6805.31
360,2021-02-25 06:00:00,2021-02-25,1,66511.81,32.0,2/25/21 0:54,28.9,2/25/21 0:53,62.1,2/25/21 0:53,6267.85
361,2021-02-25 07:00:00,2021-02-25,2,64998.71,30.0,2/25/21 1:54,28.0,2/25/21 1:53,61.0,2/25/21 1:53,6459.71
362,2021-02-25 08:00:00,2021-02-25,3,64427.0,28.0,2/25/21 2:54,28.9,2/25/21 2:53,59.0,2/25/21 2:53,6999.23
