UTC Timestamp (Interval Ending),MISO Total Actual Load (MW),Indianapolis Temperature (Fahrenheit),Minneapolis Temperature (Fahrenheit),New Orleans International Airport Temperature (Fahrenheit),MISO Total Wind Generation (MW),GDP
2021-12-07 12:00:00,78618.04,18.0,9.0,59.0,8255.16,3565574.7358695655
2021-12-07 13:00:00,83810.45,17.1,9.0,59.0,8648.55,3565577.0390398554
2021-12-07 14:00:00,85848.79,18.0,10.0,60.1,9155.05,3565579.342210145
2021-12-07 15:00:00,86069.16,19.0,10.9,59.0,10136.66,3565581.645380435
2021-12-07 16:00:00,85841.94,21.0,12.0,59.0,10236.02,3565583.948550725
2021-12-07 17:00:00,85539.51,21.9,12.9,60.1,10630.54,3565586.2517210147
2021-12-07 18:00:00,84754.04,23.0,14.0,62.1,11240.62,3565588.5548913046
2021-12-07 19:00:00,84236.16,23.0,15.1,62.1,11270.47,3565590.8580615944
2021-12-07 20:00:00,83760.54,24.1,15.1,63.0,10359.69,3565593.1612318843
2021-12-07 21:00:00,83152.78,25.0,15.1,64.9,9227.49,3565595.464402174
2021-12-07 22:00:00,83540.64,25.0,15.1,64.9,8480.59,3565597.767572464
2021-12-07 23:00:00,85985.08,25.0,15.1,62.1,6974.63,3565600.070742754
2021-12-08 00:00:00,88232.83,26.1,15.1,62.1,6712.49,3565602.3739130436
2021-12-08 01:00:00,87692.86,26.1,15.1,61.0,7745.61,3565604.6770833335
2021-12-08 02:00:00,86564.99,25.0,14.0,62.1,8257.83,3565606.9802536233
2021-12-08 03:00:00,84571.13,25.0,14.0,63.0,7661.98,3565609.2834239136
2021-12-08 04:00:00,80989.27,25.0,12.9,63.0,6989.44,3565611.5865942035
2021-12-08 05:00:00,77191.8,26.1,10.9,62.1,6493.11,3565613.8897644933
2021-12-08 06:00:00,74109.25,26.1,9.0,62.1,6384.02,3565616.192934783
2021-12-08 07:00:00,72139.34,26.1,8.1,63.0,6127.25,3565618.496105073
2021-12-08 08:00:00,70909.24,26.1,7.0,63.0,5287.17,3565620.799275363
2021-12-08 09:00:00,70431.06,26.1,6.1,63.0,4818.1,3565623.1024456527
2021-12-08 10:00:00,70827.64,24.1,7.0,63.0,4188.18,3565625.4056159426
2021-12-08 11:00:00,73065.68,25.0,6.1,63.0,3586.11,3565627.7087862324
2021-12-08 12:00:00,77462.72,25.0,6.1,62.1,3370.0,3565630.0119565222
2021-12-08 13:00:00,82806.53,25.0,5.0,62.1,3300.57,3565632.315126812
2021-12-08 14:00:00,84617.89,26.1,3.9,59.0,3164.85,3565634.618297102
2021-12-08 15:00:00,83793.82,28.9,6.1,59.0,2962.81,3565636.921467392
2021-12-08 16:00:00,82383.88,33.1,8.1,60.1,3306.68,3565639.2246376816
2021-12-08 17:00:00,81207.4,35.1,12.0,61.0,3944.44,3565641.5278079715
2021-12-08 18:00:00,79713.53,37.0,14.0,60.1,4457.97,3565643.8309782613
2021-12-08 19:00:00,78459.36,39.0,15.1,62.1,5298.78,3565646.134148551
2021-12-08 20:00:00,77646.52,39.9,17.1,63.0,6572.17,3565648.437318841
2021-12-08 21:00:00,77268.71,39.0,17.1,64.0,8241.66,3565650.740489131
2021-12-08 22:00:00,78203.09,37.0,17.1,64.0,10239.55,3565653.0436594207
2021-12-08 23:00:00,80966.89,33.1,17.1,63.0,11592.1,3565655.3468297105
2021-12-09 00:00:00,84216.74,32.0,18.0,59.0,13324.58,3565657.6500000004
2021-12-09 01:00:00,84639.18,30.0,19.0,59.0,15110.23,3565659.95317029
2021-12-09 02:00:00,83874.02,30.9,19.9,57.0,16166.88,3565662.25634058
2021-12-09 03:00:00,82389.33,28.0,21.0,60.1,16687.12,3565664.55951087
2021-12-09 04:00:00,79600.5,30.9,21.9,60.1,16763.99,3565666.8626811597
2021-12-09 05:00:00,75852.44,28.9,23.0,57.9,16054.57,3565669.1658514496
2021-12-09 06:00:00,72812.67,27.0,23.0,57.0,15571.28,3565671.4690217394
2021-12-09 07:00:00,70836.33,28.0,24.1,55.9,15426.66,3565673.7721920293
2021-12-09 08:00:00,69626.36,27.0,25.0,55.9,16106.4,3565676.075362319
2021-12-09 09:00:00,69241.16,27.0,26.1,57.0,16783.69,3565678.378532609
2021-12-09 10:00:00,69429.85,28.9,26.1,57.9,16862.64,3565680.681702899
2021-12-09 11:00:00,71083.95,28.9,27.0,60.1,16925.92,3565682.9848731887
2021-12-09 12:00:00,75243.77,30.9,28.0,61.0,16128.77,3565685.2880434785
2021-12-09 13:00:00,80198.72,33.1,28.0,61.0,15596.33,3565687.5912137683
2021-12-09 14:00:00,81748.52,34.0,30.0,63.0,16308.93,3565689.894384058
2021-12-09 15:00:00,81552.14,35.1,30.0,66.0,16066.84,3565692.197554348
2021-12-09 16:00:00,80701.77,37.9,30.9,68.0,14063.94,3565694.500724638
2021-12-09 17:00:00,80010.51,42.1,32.0,72.0,13115.38,3565696.8038949277
2021-12-09 18:00:00,78955.44,46.0,35.1,75.9,13840.59,3565699.1070652176
2021-12-09 19:00:00,78187.26,51.1,37.0,75.9,15134.55,3565701.4102355074
2021-12-09 20:00:00,77737.58,52.0,39.0,77.0,16094.58,3565703.7134057973
2021-12-09 21:00:00,77357.39,53.1,39.9,79.0,15574.37,3565706.016576087
2021-12-09 22:00:00,77528.92,53.1,37.9,75.9,14684.4,3565708.3197463774
2021-12-09 23:00:00,79441.63,53.1,35.1,73.9,13922.31,3565710.6229166673
2021-12-10 00:00:00,81412.74,52.0,34.0,75.0,14508.18,3565712.926086957
2021-12-10 01:00:00,80974.17,51.1,34.0,73.9,14727.21,3565715.229257247
2021-12-10 02:00:00,79649.46,48.0,30.9,73.9,13926.94,3565717.532427537
2021-12-10 03:00:00,77656.45,45.0,30.9,73.0,12223.24,3565719.8355978266
2021-12-10 04:00:00,74958.27,43.0,32.0,73.0,10580.51,3565722.1387681165
2021-12-10 05:00:00,71350.56,43.0,30.0,71.1,10661.51,3565724.4419384063
2021-12-10 06:00:00,68313.22,43.0,28.9,72.0,10189.51,3565726.745108696
2021-12-10 07:00:00,66237.95,42.1,27.0,72.0,9602.48,3565729.048278986
2021-12-10 08:00:00,64967.25,46.9,27.0,72.0,9788.02,3565731.351449276
2021-12-10 09:00:00,64501.45,48.0,27.0,73.0,10099.69,3565733.6546195657
2021-12-10 10:00:00,64786.78,46.9,26.1,73.9,9547.8,3565735.9577898555
2021-12-10 11:00:00,66447.23,48.0,26.1,73.9,10121.07,3565738.2609601454
2021-12-10 12:00:00,70231.04,48.0,27.0,73.9,10879.75,3565740.564130435
2021-12-10 13:00:00,75009.42,48.9,28.0,73.0,11753.66,3565742.867300725
2021-12-10 14:00:00,77299.64,50.0,28.0,72.0,12055.65,3565745.170471015
2021-12-10 15:00:00,77871.89,51.1,28.9,73.9,11403.37,3565747.4736413048
2021-12-10 16:00:00,78392.34,52.0,28.9,77.0,11496.0,3565749.7768115946
2021-12-10 17:00:00,78571.81,55.9,30.0,79.0,12435.84,3565752.0799818845
2021-12-10 18:00:00,78395.41,55.9,30.0,80.1,13165.23,3565754.3831521743
2021-12-10 19:00:00,78281.22,55.0,30.0,79.0,13579.88,3565756.686322464
2021-12-10 20:00:00,78318.1,55.9,30.0,80.1,13879.08,3565758.989492754
2021-12-10 21:00:00,77820.85,55.0,30.0,79.0,15276.24,3565761.292663044
2021-12-10 22:00:00,77945.54,55.0,28.9,78.1,15907.06,3565763.5958333337
2021-12-10 23:00:00,79320.36,55.9,28.9,77.0,15929.06,3565765.8990036235
2021-12-11 00:00:00,80065.78,57.0,28.9,75.9,15727.81,3565768.2021739134
2021-12-11 01:00:00,78870.2,57.0,28.9,73.9,16047.9,3565770.505344203
2021-12-11 02:00:00,77215.82,57.0,28.9,73.0,16795.77,3565772.808514493
2021-12-11 03:00:00,74748.5,57.0,28.9,73.0,17019.27,3565775.111684783
2021-12-11 04:00:00,72231.2,59.0,28.9,73.9,17619.87,3565777.4148550727
2021-12-11 05:00:00,69020.58,62.1,28.0,73.0,17584.64,3565779.7180253626
2021-12-11 06:00:00,66231.94,64.0,28.0,72.0,17917.27,3565782.0211956524
2021-12-11 07:00:00,63770.08,66.0,28.0,72.0,18128.91,3565784.3243659423
2021-12-11 08:00:00,62088.09,63.0,28.0,72.0,17669.46,3565786.627536232
2021-12-11 09:00:00,61431.44,62.1,28.0,71.1,17672.75,3565788.930706522
2021-12-11 10:00:00,61253.41,59.0,27.0,72.0,18170.81,3565791.233876812
2021-12-11 11:00:00,62105.64,62.1,27.0,71.1,18304.05,3565793.5370471017
2021-12-11 12:00:00,63681.32,62.1,27.0,71.1,18832.66,3565795.8402173915
2021-12-11 13:00:00,66465.18,59.0,24.1,70.0,19146.33,3565798.1433876813
2021-12-11 14:00:00,68987.07,44.1,21.9,71.1,19377.1,3565800.446557971
2021-12-11 15:00:00,71427.83,39.0,24.1,75.0,19001.52,3565802.749728261
2021-12-11 16:00:00,72897.16,37.0,26.1,77.0,18140.26,3565805.0528985513
2021-12-11 17:00:00,73363.88,37.9,28.0,79.0,16580.61,3565807.356068841
2021-12-11 18:00:00,72775.2,37.0,28.9,82.0,15524.94,3565809.659239131
2021-12-11 19:00:00,71910.74,37.0,28.9,68.0,15099.45,3565811.962409421
2021-12-11 20:00:00,71123.34,37.0,28.9,69.1,16068.59,3565814.2655797107
2021-12-11 21:00:00,70841.27,37.0,28.0,69.1,17127.55,3565816.5687500006
2021-12-11 22:00:00,71524.3,37.0,27.0,68.0,17692.38,3565818.8719202904
2021-12-11 23:00:00,74318.21,35.1,26.1,64.9,18339.47,3565821.1750905802
2021-12-12 00:00:00,77403.39,33.1,26.1,62.1,19324.1,3565823.47826087
2021-12-12 01:00:00,77280.36,32.0,25.0,60.1,20230.54,3565825.78143116
2021-12-12 02:00:00,76457.6,32.0,24.1,59.0,19333.77,3565828.08460145
2021-12-12 03:00:00,75433.73,32.0,23.0,57.9,19724.23,3565830.3877717396
2021-12-12 04:00:00,73761.22,32.0,23.0,55.9,20045.83,3565832.6909420295
2021-12-12 05:00:00,71376.27,32.0,24.1,55.9,20020.37,3565834.9941123193
2021-12-12 06:00:00,68634.07,32.0,24.1,55.0,19725.01,3565837.297282609
2021-12-12 07:00:00,67035.74,30.0,25.0,54.0,19567.9,3565839.600452899
2021-12-12 08:00:00,66152.68,30.0,25.0,52.0,19996.21,3565841.903623189
2021-12-12 09:00:00,65745.95,28.9,24.1,51.1,19547.59,3565844.2067934787
2021-12-12 10:00:00,65874.64,28.0,25.0,51.1,20111.52,3565846.5099637685
2021-12-12 11:00:00,66825.35,27.0,26.1,50.0,20204.94,3565848.8131340584
2021-12-12 12:00:00,68462.21,28.0,27.0,50.0,20366.89,3565851.116304348
2021-12-12 13:00:00,70772.02,27.0,27.0,50.0,20531.51,3565853.419474638
2021-12-12 14:00:00,72961.03,30.0,27.0,51.1,20783.54,3565855.722644928
2021-12-12 15:00:00,73639.29,35.1,28.0,51.1,20909.67,3565858.0258152178
2021-12-12 16:00:00,72538.86,41.0,30.9,51.1,20829.77,3565860.3289855076
2021-12-12 17:00:00,70927.53,44.1,33.1,53.1,20367.85,3565862.6321557974
2021-12-12 18:00:00,69860.84,46.9,34.0,54.0,19861.62,3565864.9353260873
2021-12-12 19:00:00,68444.1,48.0,35.1,57.0,19626.88,3565867.238496377
2021-12-12 20:00:00,67539.6,48.0,36.0,57.0,19761.41,3565869.541666667
2021-12-12 21:00:00,67446.97,46.9,36.0,57.9,19870.62,3565871.844836957
2021-12-12 22:00:00,68703.1,44.1,35.1,59.0,19682.51,3565874.1480072467
2021-12-12 23:00:00,72500.57,41.0,34.0,57.9,20133.12,3565876.4511775365
2021-12-13 00:00:00,76619.45,36.0,33.1,55.9,20890.8,3565878.7543478264
2021-12-13 01:00:00,77166.98,39.0,33.1,57.0,21260.42,3565881.057518116
2021-12-13 02:00:00,76912.41,37.0,32.0,54.0,21367.65,3565883.360688406
2021-12-13 03:00:00,75951.54,37.9,33.1,55.0,21413.34,3565885.663858696
2021-12-13 04:00:00,73700.23,36.0,33.1,55.9,20713.4,3565887.9670289857
2021-12-13 05:00:00,70735.62,34.0,33.1,54.0,20855.35,3565890.2701992756
2021-12-13 06:00:00,67959.9,33.1,28.0,53.1,20591.12,3565892.5733695654
2021-12-13 07:00:00,66177.97,33.1,26.1,55.0,19771.37,3565894.8765398553
2021-12-13 08:00:00,65500.77,32.0,30.0,57.9,19026.13,3565897.179710145
2021-12-13 09:00:00,65925.41,32.0,30.0,57.9,18190.97,3565899.482880435
2021-12-13 10:00:00,66612.62,32.0,28.9,59.0,16512.97,3565901.786050725
2021-12-13 11:00:00,69130.54,30.9,27.0,59.0,13918.06,3565904.089221015
2021-12-13 12:00:00,73787.4,32.0,27.0,59.0,11714.84,3565906.392391305
2021-12-13 13:00:00,79595.45,32.0,27.0,59.0,9569.88,3565908.695561595
2021-12-13 14:00:00,81689.22,36.0,25.0,60.1,7884.04,3565910.9987318846
2021-12-13 15:00:00,80540.5,39.9,27.0,61.0,6627.51,3565913.3019021745
2021-12-13 16:00:00,78576.98,45.0,30.9,62.1,4928.82,3565915.6050724643
2021-12-13 17:00:00,77043.82,46.9,33.1,63.0,4074.57,3565917.908242754
2021-12-13 18:00:00,75365.0,50.0,34.0,64.9,3758.27,3565920.211413044
2021-12-13 19:00:00,74025.81,51.1,36.0,68.0,3582.49,3565922.514583334
2021-12-13 20:00:00,73071.89,52.0,37.9,69.1,3587.05,3565924.8177536237
2021-12-13 21:00:00,72378.74,51.1,39.9,68.0,3999.95,3565927.1209239135
2021-12-13 22:00:00,72773.71,48.0,39.0,69.1,5133.36,3565929.4240942034
2021-12-13 23:00:00,75675.5,46.9,37.0,68.0,7688.04,3565931.7272644932
2021-12-14 00:00:00,79194.59,46.9,36.0,64.9,10934.97,3565934.030434783
2021-12-14 01:00:00,79527.31,44.1,36.0,64.9,13695.39,3565936.333605073
2021-12-14 02:00:00,78955.03,42.1,33.1,63.0,15157.11,3565938.636775363
2021-12-14 03:00:00,77370.42,41.0,34.0,63.0,16058.59,3565940.9399456526
2021-12-14 04:00:00,74764.05,41.0,34.0,62.1,16150.37,3565943.2431159425
2021-12-14 05:00:00,71097.37,39.0,30.9,62.1,16058.02,3565945.5462862323
2021-12-14 06:00:00,69041.9,39.9,30.0,63.0,16156.27,3565947.849456522
2021-12-14 07:00:00,66949.76,37.9,30.0,61.0,16234.51,3565950.152626812
2021-12-14 08:00:00,65778.01,36.0,30.0,62.1,16707.1,3565952.455797102
2021-12-14 09:00:00,65312.93,35.1,30.9,59.0,16593.8,3565954.7589673917
2021-12-14 10:00:00,65772.48,37.0,30.9,62.1,16833.76,3565957.0621376815
2021-12-14 11:00:00,67809.82,37.9,34.0,62.1,17012.9,3565959.3653079714
2021-12-14 12:00:00,72014.87,34.0,33.1,63.0,17369.98,3565961.668478261
2021-12-14 13:00:00,77153.62,35.1,33.1,63.0,17974.82,3565963.971648551
2021-12-14 14:00:00,78810.1,37.9,34.0,64.0,17492.11,3565966.274818841
2021-12-14 15:00:00,78292.66,44.1,34.0,64.9,17107.42,3565968.5779891307
2021-12-14 16:00:00,77444.25,48.0,36.0,66.9,15434.25,3565970.8811594206
2021-12-14 17:00:00,76470.2,53.1,37.0,69.1,13219.35,3565973.1843297104
2021-12-14 18:00:00,75696.51,54.0,37.9,72.0,12317.96,3565975.4875000003
2021-12-14 19:00:00,75068.72,59.0,39.9,73.9,12604.29,3565977.79067029
2021-12-14 20:00:00,74915.0,57.0,39.9,73.9,12792.1,3565980.09384058
2021-12-14 21:00:00,74694.62,55.9,39.9,73.0,13464.76,3565982.39701087
2021-12-14 22:00:00,75132.43,54.0,39.9,72.0,14439.08,3565984.7001811597
2021-12-14 23:00:00,77558.73,52.0,39.0,71.1,16081.14,3565987.0033514495
2021-12-15 00:00:00,79675.88,51.1,37.9,68.0,17411.11,3565989.3065217393
2021-12-15 01:00:00,79314.62,51.1,37.9,66.9,18881.02,3565991.609692029
2021-12-15 02:00:00,78159.79,51.1,37.9,66.9,20038.4,3565993.912862319
2021-12-15 03:00:00,76321.05,52.0,37.9,66.9,20515.96,3565996.216032609
2021-12-15 04:00:00,73435.14,51.1,37.9,68.0,20832.24,3565998.5192028987
2021-12-15 05:00:00,69611.72,51.1,39.9,66.0,20877.09,3566000.822373189
2021-12-15 06:00:00,66329.59,52.0,39.9,64.9,20225.97,3566003.125543479
2021-12-15 07:00:00,63937.91,50.0,39.9,66.0,19445.63,3566005.4287137687
2021-12-15 08:00:00,62277.14,50.0,39.9,64.0,19152.26,3566007.7318840586
2021-12-15 09:00:00,61651.56,48.9,41.0,64.0,18479.94,3566010.0350543484
2021-12-15 10:00:00,61646.69,50.0,39.9,64.9,18524.26,3566012.3382246383
2021-12-15 11:00:00,63471.41,48.9,41.0,66.0,18648.49,3566014.641394928
2021-12-15 12:00:00,67385.04,50.0,41.0,66.0,19135.05,3566016.944565218
2021-12-15 13:00:00,71995.71,52.0,42.1,64.0,18877.42,3566019.247735508
2021-12-15 14:00:00,74017.88,54.0,42.1,66.0,18590.52,3566021.5509057976
2021-12-15 15:00:00,74208.9,57.9,44.1,70.0,17799.46,3566023.8540760875
2021-12-15 16:00:00,74426.31,61.0,45.0,73.0,17434.37,3566026.1572463773
2021-12-15 17:00:00,74705.32,60.1,48.0,73.9,17297.41,3566028.460416667
2021-12-15 18:00:00,74487.65,61.0,48.9,75.0,17855.69,3566030.763586957
2021-12-15 19:00:00,74729.15,63.0,48.9,75.0,19819.68,3566033.066757247
2021-12-15 20:00:00,74791.8,63.0,52.0,75.0,20076.12,3566035.3699275367
2021-12-15 21:00:00,74689.17,63.0,51.1,73.9,20682.43,3566037.6730978265
2021-12-15 22:00:00,74755.35,63.0,54.0,73.0,20786.43,3566039.9762681164
2021-12-15 23:00:00,76420.01,63.0,50.0,71.1,20335.94,3566042.279438406
2021-12-16 00:00:00,78001.23,62.1,50.0,69.1,19230.53,3566044.582608696
2021-12-16 01:00:00,77495.72,62.1,53.1,68.0,19792.84,3566046.885778986
2021-12-16 02:00:00,75725.78,61.0,57.0,66.9,17766.19,3566049.1889492758
2021-12-16 03:00:00,73470.92,59.0,54.0,66.9,16681.6,3566051.4921195656
2021-12-16 04:00:00,70170.94,59.0,54.0,66.9,15297.85,3566053.7952898555
2021-12-16 05:00:00,66403.86,60.1,52.0,66.9,14018.97,3566056.0984601453
2021-12-16 06:00:00,63547.2,60.1,45.0,66.9,13880.42,3566058.401630435
2021-12-16 07:00:00,61638.85,61.0,37.0,68.0,15259.05,3566060.704800725
2021-12-16 08:00:00,60558.44,61.0,35.1,66.9,16819.71,3566063.007971015
2021-12-16 09:00:00,60067.42,61.0,32.0,66.9,17945.02,3566065.3111413047
2021-12-16 10:00:00,60453.39,62.1,30.0,66.0,18395.32,3566067.6143115945
2021-12-16 11:00:00,62135.66,63.0,28.0,66.0,18240.56,3566069.9174818844
2021-12-16 12:00:00,66205.27,62.1,24.1,68.0,18584.62,3566072.220652174
2021-12-16 13:00:00,71344.18,61.0,23.0,66.9,18980.75,3566074.523822464
2021-12-16 14:00:00,74104.05,61.0,21.0,68.0,19081.63,3566076.826992754
2021-12-16 15:00:00,75283.95,54.0,19.0,70.0,19070.65,3566079.1301630437
2021-12-16 16:00:00,76173.16,53.1,18.0,73.9,19027.58,3566081.4333333336
2021-12-16 17:00:00,76551.8,53.1,19.0,75.9,19071.76,3566083.7365036234
2021-12-16 18:00:00,76744.96,51.1,18.0,77.0,18823.98,3566086.0396739133
2021-12-16 19:00:00,76494.59,51.1,19.0,78.1,18254.06,3566088.342844203
2021-12-16 20:00:00,76300.97,52.0,19.9,79.0,18139.88,3566090.646014493
2021-12-16 21:00:00,76051.03,53.1,19.9,79.0,17764.22,3566092.949184783
2021-12-16 22:00:00,76363.67,50.0,21.0,77.0,16743.83,3566095.2523550726
2021-12-16 23:00:00,78370.6,45.0,19.9,73.9,14847.09,3566097.5555253625
2021-12-17 00:00:00,80843.94,39.9,19.0,73.0,13151.82,3566099.858695653
2021-12-17 01:00:00,80632.2,37.9,19.0,71.1,12487.92,3566102.1618659426
2021-12-17 02:00:00,79713.66,36.0,19.0,69.1,11561.61,3566104.4650362325
2021-12-17 03:00:00,78347.66,36.0,18.0,69.1,10468.99,3566106.7682065223
2021-12-17 04:00:00,75780.23,34.0,18.0,69.1,8766.07,3566109.071376812
2021-12-17 05:00:00,72585.56,34.0,16.0,68.0,7320.19,3566111.374547102
2021-12-17 06:00:00,69766.93,33.1,15.1,66.9,5561.73,3566113.677717392
2021-12-17 07:00:00,67710.06,32.0,14.0,68.0,4633.52,3566115.9808876817
2021-12-17 08:00:00,66510.05,32.0,12.9,68.0,4420.7,3566118.2840579716
2021-12-17 09:00:00,66027.25,30.9,12.0,68.0,4865.28,3566120.5872282614
2021-12-17 10:00:00,66478.57,30.9,12.9,69.1,5496.63,3566122.8903985512
2021-12-17 11:00:00,68533.7,30.9,12.9,69.1,6220.45,3566125.193568841
2021-12-17 12:00:00,72598.57,30.0,12.9,69.1,7067.82,3566127.496739131
2021-12-17 13:00:00,77560.08,30.9,12.9,69.1,7959.36,3566129.799909421
2021-12-17 14:00:00,79920.26,30.0,12.9,69.1,8566.54,3566132.1030797106
2021-12-17 15:00:00,80348.82,33.1,12.9,71.1,9138.65,3566134.4062500005
2021-12-17 16:00:00,80165.63,36.0,15.1,73.0,8262.46,3566136.7094202903
2021-12-17 17:00:00,79871.6,37.9,17.1,73.9,7996.46,3566139.01259058
2021-12-17 18:00:00,79660.01,37.9,17.1,73.0,8099.09,3566141.31576087
2021-12-17 19:00:00,79502.19,39.0,19.0,73.9,8206.32,3566143.61893116
2021-12-17 20:00:00,79448.32,39.0,19.0,73.0,8466.95,3566145.9221014497
2021-12-17 21:00:00,79333.42,37.9,19.0,72.0,8402.23,3566148.2252717395
2021-12-17 22:00:00,79457.22,37.0,19.0,75.0,7839.31,3566150.5284420294
2021-12-17 23:00:00,81009.22,37.0,19.0,73.9,7140.27,3566152.831612319
2021-12-18 00:00:00,82168.84,37.0,19.0,73.0,7556.52,3566155.134782609
2021-12-18 01:00:00,81082.24,36.0,19.0,72.0,7561.96,3566157.437952899
2021-12-18 02:00:00,79560.71,37.0,19.0,72.0,7065.14,3566159.7411231888
2021-12-18 03:00:00,77743.53,37.0,18.0,71.1,5741.61,3566162.0442934786
2021-12-18 04:00:00,75289.21,37.0,18.0,71.1,5120.69,3566164.3474637684
2021-12-18 05:00:00,72128.47,37.9,18.0,71.1,5020.12,3566166.6506340583
2021-12-18 06:00:00,68927.72,37.9,18.0,70.0,4530.36,3566168.953804348
2021-12-18 07:00:00,66763.63,39.0,18.0,70.0,4065.42,3566171.256974638
2021-12-18 08:00:00,65131.62,39.0,17.1,70.0,4619.05,3566173.560144928
2021-12-18 09:00:00,64158.76,39.9,18.0,70.0,5050.48,3566175.8633152177
2021-12-18 10:00:00,63942.34,41.0,18.0,70.0,5427.73,3566178.1664855075
2021-12-18 11:00:00,64774.37,42.1,17.1,70.0,5934.73,3566180.4696557974
2021-12-18 12:00:00,66697.15,43.0,16.0,70.0,7141.22,3566182.772826087
2021-12-18 13:00:00,68909.87,43.0,16.0,70.0,8219.06,3566185.075996377
2021-12-18 14:00:00,71623.78,43.0,16.0,71.1,9271.86,3566187.379166667
2021-12-18 15:00:00,73971.95,44.1,17.1,72.0,9771.36,3566189.6823369567
2021-12-18 16:00:00,75546.11,43.0,18.0,73.0,10270.53,3566191.9855072466
2021-12-18 17:00:00,76261.79,41.0,19.0,73.9,10678.65,3566194.2886775364
2021-12-18 18:00:00,76205.45,39.9,19.0,75.9,10696.66,3566196.5918478267
2021-12-18 19:00:00,75742.71,39.0,19.9,78.1,10740.77,3566198.8950181166
2021-12-18 20:00:00,75176.41,37.9,21.9,77.0,10224.45,3566201.1981884064
2021-12-18 21:00:00,74783.57,37.9,21.9,78.1,9249.64,3566203.5013586963
2021-12-18 22:00:00,74927.24,37.9,19.0,75.0,8396.41,3566205.804528986
2021-12-18 23:00:00,77000.45,37.0,16.0,73.0,7305.56,3566208.107699276
2021-12-19 00:00:00,79002.05,36.0,15.1,72.0,6670.96,3566210.410869566
2021-12-19 01:00:00,78393.7,35.1,12.0,72.0,6437.83,3566212.7140398556
2021-12-19 02:00:00,77529.15,35.1,12.0,66.0,6098.89,3566215.0172101455
2021-12-19 03:00:00,76218.68,36.0,12.0,66.0,5920.57,3566217.3203804353
2021-12-19 04:00:00,74344.81,34.0,12.0,64.9,5697.12,3566219.623550725
2021-12-19 05:00:00,71514.64,32.0,10.0,64.0,5701.12,3566221.926721015
2021-12-19 06:00:00,69163.72,30.0,9.0,64.0,5674.95,3566224.229891305
2021-12-19 07:00:00,67427.29,30.0,9.0,64.9,5993.68,3566226.5330615947
2021-12-19 08:00:00,66372.03,32.0,9.0,64.0,6302.23,3566228.8362318845
2021-12-19 09:00:00,65917.76,32.0,8.1,63.0,6571.92,3566231.1394021744
2021-12-19 10:00:00,65895.07,33.1,9.0,63.0,7210.62,3566233.4425724642
2021-12-19 11:00:00,66659.75,33.1,10.0,61.0,8322.39,3566235.745742754
2021-12-19 12:00:00,68158.17,33.1,10.9,57.0,8956.23,3566238.048913044
2021-12-19 13:00:00,70708.08,33.1,12.9,55.0,10331.49,3566240.352083334
2021-12-19 14:00:00,73280.32,34.0,14.0,54.0,11517.75,3566242.6552536236
2021-12-19 15:00:00,75161.81,33.1,16.0,54.0,12522.17,3566244.9584239135
2021-12-19 16:00:00,76128.03,33.1,18.0,54.0,13512.9,3566247.2615942033
2021-12-19 17:00:00,75710.4,34.0,19.0,53.1,13885.21,3566249.564764493
2021-12-19 18:00:00,75216.43,34.0,19.9,52.0,14428.65,3566251.867934783
2021-12-19 19:00:00,74489.98,34.0,21.9,52.0,14336.46,3566254.171105073
2021-12-19 20:00:00,73490.55,35.1,24.1,52.0,14813.42,3566256.4742753627
2021-12-19 21:00:00,73103.32,37.0,26.1,52.0,15080.09,3566258.7774456525
2021-12-19 22:00:00,74356.69,35.1,27.0,51.1,15418.15,3566261.0806159424
2021-12-19 23:00:00,77601.57,32.0,28.0,51.1,16029.65,3566263.383786232
2021-12-20 00:00:00,81346.9,30.9,28.9,50.0,16950.21,3566265.686956522
2021-12-20 01:00:00,81780.14,28.9,28.9,50.0,18292.91,3566267.990126812
2021-12-20 02:00:00,81470.83,28.0,30.0,48.9,19277.41,3566270.2932971017
2021-12-20 03:00:00,80268.5,28.0,30.0,48.9,19672.35,3566272.5964673916
2021-12-20 04:00:00,78149.05,27.0,30.0,50.0,19987.56,3566274.8996376814
2021-12-20 05:00:00,75407.14,27.0,28.9,48.9,19723.26,3566277.2028079713
2021-12-20 06:00:00,72864.23,26.1,28.9,48.9,19099.19,3566279.505978261
2021-12-20 07:00:00,71402.0,27.0,28.0,48.9,18857.27,3566281.809148551
2021-12-20 08:00:00,70665.5,26.1,27.0,48.9,18335.87,3566284.112318841
2021-12-20 09:00:00,70508.55,25.0,26.1,48.9,18344.72,3566286.4154891307
2021-12-20 10:00:00,71401.66,24.1,25.0,48.9,17862.47,3566288.7186594205
2021-12-20 11:00:00,73960.84,24.1,24.1,48.9,17471.91,3566291.0218297103
2021-12-20 12:00:00,78450.84,25.0,21.9,48.0,17076.34,3566293.325
2021-12-20 13:00:00,83950.81,25.0,23.0,48.0,17112.72,3566295.6281702905
2021-12-20 14:00:00,86843.25,27.0,25.0,48.0,17323.32,3566297.9313405803
2021-12-20 15:00:00,87040.24,30.0,25.0,48.9,16992.71,3566300.23451087
