UTC Timestamp (Interval Ending),Local Date,Hour Number,MISO Total Actual Load (MW),Indianapolis Temperature (Fahrenheit),Indianapolis Temperature Observation Time (Eastern Standard),Minneapolis Temperature (Fahrenheit),Minneapolis Temperature Observation Time (Eastern Standard),New Orleans International Airport Temperature (Fahrenheit),New Orleans International Airport Temperature Observation Time (Eastern Standard)
2024-05-13 20:00:00,2024-05-13,15,77827.64,77.0,5/13/24 14:54,71.1,5/13/24 14:53,73.9,5/13/24 14:57
2024-05-13 21:00:00,2024-05-13,16,77741.92,79.0,5/13/24 15:54,71.1,5/13/24 15:53,73.9,5/13/24 15:53
2024-05-13 22:00:00,2024-05-13,17,77675.03,78.1,5/13/24 16:54,72.0,5/13/24 16:53,73.9,5/13/24 16:53
2024-05-13 23:00:00,2024-05-13,18,77062.72,77.0,5/13/24 17:54,71.1,5/13/24 17:53,75.0,5/13/24 17:53
2024-05-14 00:00:00,2024-05-13,19,76463.74,73.9,5/13/24 18:54,70.0,5/13/24 18:53,73.9,5/13/24 18:53
2024-05-14 01:00:00,2024-05-13,20,75788.4,71.1,5/13/24 19:54,68.0,5/13/24 19:53,75.0,5/13/24 19:53
2024-05-14 02:00:00,2024-05-13,21,75044.36,70.0,5/13/24 20:54,64.0,5/13/24 20:53,69.1,5/13/24 20:57
2024-05-14 03:00:00,2024-05-13,22,72130.06,70.0,5/13/24 21:54,62.1,5/13/24 21:53,70.0,5/13/24 21:53
2024-05-14 04:00:00,2024-05-13,23,67875.85,68.0,5/13/24 22:54,61.0,5/13/24 22:53,71.1,5/13/24 22:53
2024-05-14 05:00:00,2024-05-13,24,63804.39,66.0,5/13/24 23:54,61.0,5/13/24 23:53,71.1,5/13/24 23:53
2024-05-14 06:00:00,2024-05-14,1,61112.59,64.0,5/14/24 0:54,59.0,5/14/24 0:53,71.1,5/14/24 0:53
2024-05-14 07:00:00,2024-05-14,2,59391.03,62.1,5/14/24 1:54,55.9,5/14/24 1:53,71.1,5/14/24 1:53
2024-05-14 08:00:00,2024-05-14,3,58511.57,62.1,5/14/24 2:54,54.0,5/14/24 2:53,73.0,5/14/24 2:53
2024-05-14 09:00:00,2024-05-14,4,58320.73,61.0,5/14/24 3:54,53.1,5/14/24 3:53,72.0,5/14/24 3:53
2024-05-14 10:00:00,2024-05-14,5,59648.78,61.0,5/14/24 4:54,50.0,5/14/24 4:53,72.0,5/14/24 4:53
2024-05-14 11:00:00,2024-05-14,6,62667.39,61.0,5/14/24 5:54,48.9,5/14/24 5:53,71.1,5/14/24 5:53
2024-05-14 12:00:00,2024-05-14,7,66656.07,61.0,5/14/24 6:54,51.1,5/14/24 6:53,71.1,5/14/24 6:53
2024-05-14 13:00:00,2024-05-14,8,68995.67,62.1,5/14/24 7:54,53.1,5/14/24 7:53,73.9,5/14/24 7:53
2024-05-14 14:00:00,2024-05-14,9,70074.43,61.0,5/14/24 8:54,55.0,5/14/24 8:53,78.1,5/14/24 8:53
2024-05-14 15:00:00,2024-05-14,10,71267.77,61.0,5/14/24 9:54,57.0,5/14/24 9:53,80.1,5/14/24 9:53
2024-05-14 16:00:00,2024-05-14,11,72431.64,62.1,5/14/24 10:54,60.1,5/14/24 10:53,81.0,5/14/24 10:53
2024-05-14 17:00:00,2024-05-14,12,73458.36,63.0,5/14/24 11:54,63.0,5/14/24 11:53,81.0,5/14/24 11:53
2024-05-14 18:00:00,2024-05-14,13,74380.32,64.0,5/14/24 12:54,64.9,5/14/24 12:53,84.0,5/14/24 12:53
2024-05-14 19:00:00,2024-05-14,14,75319.53,64.0,5/14/24 13:54,68.0,5/14/24 13:53,84.0,5/14/24 13:53
2024-05-14 20:00:00,2024-05-14,15,75725.48,64.0,5/14/24 14:54,69.1,5/14/24 14:53,84.9,5/14/24 14:53
2024-05-14 21:00:00,2024-05-14,16,76205.22,63.0,5/14/24 15:54,70.0,5/14/24 15:53,86.0,5/14/24 15:53
2024-05-14 22:00:00,2024-05-14,17,76761.51,63.0,5/14/24 16:54,71.1,5/14/24 16:53,86.0,5/14/24 16:53
2024-05-14 23:00:00,2024-05-14,18,76978.76,63.0,5/14/24 17:54,70.0,5/14/24 17:53,84.0,5/14/24 17:53
2024-05-15 00:00:00,2024-05-14,19,76660.89,63.0,5/14/24 18:54,71.1,5/14/24 18:53,84.0,5/14/24 18:53
2024-05-15 01:00:00,2024-05-14,20,75816.93,63.0,5/14/24 19:54,69.1,5/14/24 19:53,80.1,5/14/24 19:53
2024-05-15 02:00:00,2024-05-14,21,75137.4,63.0,5/14/24 20:54,66.9,5/14/24 20:53,78.1,5/14/24 20:53
2024-05-15 03:00:00,2024-05-14,22,72386.21,63.0,5/14/24 21:54,64.9,5/14/24 21:53,75.9,5/14/24 21:53
2024-05-15 04:00:00,2024-05-14,23,68059.92,63.0,5/14/24 22:54,63.0,5/14/24 22:53,75.0,5/14/24 22:53
2024-05-15 05:00:00,2024-05-14,24,64084.49,63.0,5/14/24 23:54,60.1,5/14/24 23:53,75.0,5/14/24 23:53
2024-05-15 06:00:00,2024-05-15,1,61582.03,63.0,5/15/24 0:54,57.0,5/15/24 0:53,73.9,5/15/24 0:53
2024-05-15 07:00:00,2024-05-15,2,59595.22,62.1,5/15/24 1:54,55.9,5/15/24 1:53,73.9,5/15/24 1:53
2024-05-15 08:00:00,2024-05-15,3,58573.3,62.1,5/15/24 2:54,54.0,5/15/24 2:53,73.0,5/15/24 2:53
2024-05-15 09:00:00,2024-05-15,4,58204.03,62.1,5/15/24 3:54,52.0,5/15/24 3:53,73.0,5/15/24 3:53
2024-05-15 10:00:00,2024-05-15,5,59412.25,62.1,5/15/24 4:54,51.1,5/15/24 4:53,73.0,5/15/24 4:53
2024-05-15 11:00:00,2024-05-15,6,62386.68,63.0,5/15/24 5:54,51.1,5/15/24 5:53,72.0,5/15/24 5:57
2024-05-15 12:00:00,2024-05-15,7,65918.26,63.0,5/15/24 6:54,52.0,5/15/24 6:53,72.0,5/15/24 6:53
2024-05-15 13:00:00,2024-05-15,8,68282.99,63.0,5/15/24 7:54,55.0,5/15/24 7:53,75.9,5/15/24 7:53
2024-05-15 14:00:00,2024-05-15,9,69658.2,,,,,,
2024-05-15 15:00:00,2024-05-15,10,70808.99,64.0,5/15/24 9:54,63.0,5/15/24 9:53,80.1,5/15/24 9:53
2024-05-15 16:00:00,2024-05-15,11,72104.26,62.1,5/15/24 10:54,66.0,5/15/24 10:53,82.9,5/15/24 10:53
2024-05-15 17:00:00,2024-05-15,12,73710.5,64.0,5/15/24 11:54,69.1,5/15/24 11:53,82.9,5/15/24 11:53
2024-05-15 18:00:00,2024-05-15,13,75222.46,66.0,5/15/24 12:54,70.0,5/15/24 12:53,84.9,5/15/24 12:53
2024-05-15 19:00:00,2024-05-15,14,76797.16,69.1,5/15/24 13:40,,,,
2024-05-15 20:00:00,2024-05-15,15,78137.02,70.0,5/15/24 14:54,70.0,5/15/24 14:53,87.1,5/15/24 14:53
2024-05-15 21:00:00,2024-05-15,16,79063.68,73.0,5/15/24 15:54,71.1,5/15/24 15:53,88.0,5/15/24 15:53
2024-05-15 22:00:00,2024-05-15,17,80117.86,72.0,5/15/24 16:54,72.0,5/15/24 16:53,89.1,5/15/24 16:53
2024-05-15 23:00:00,2024-05-15,18,80666.63,66.0,5/15/24 17:54,71.1,5/15/24 17:53,88.0,5/15/24 17:53
2024-05-16 00:00:00,2024-05-15,19,80032.17,68.0,5/15/24 18:54,70.0,5/15/24 18:53,84.9,5/15/24 18:53
2024-05-16 01:00:00,2024-05-15,20,78260.84,66.0,5/15/24 19:54,70.0,5/15/24 19:53,82.9,5/15/24 19:53
2024-05-16 02:00:00,2024-05-15,21,77336.61,64.9,5/15/24 20:54,69.1,5/15/24 20:53,81.0,5/15/24 20:53
2024-05-16 03:00:00,2024-05-15,22,74097.17,64.0,5/15/24 21:54,63.0,5/15/24 21:53,78.1,5/15/24 21:53
2024-05-16 04:00:00,2024-05-15,23,69344.76,64.0,5/15/24 22:54,61.0,5/15/24 22:53,75.9,5/15/24 22:53
2024-05-16 05:00:00,2024-05-15,24,64888.99,63.0,5/15/24 23:54,60.1,5/15/24 23:53,80.1,5/15/24 23:53
2024-05-16 06:00:00,2024-05-16,1,61851.14,62.1,5/16/24 0:54,60.1,5/16/24 0:53,75.9,5/16/24 0:53
2024-05-16 07:00:00,2024-05-16,2,60005.27,60.1,5/16/24 1:54,60.1,5/16/24 1:53,73.0,5/16/24 1:53
2024-05-16 08:00:00,2024-05-16,3,58841.73,57.9,5/16/24 2:54,60.1,5/16/24 2:53,73.0,5/16/24 2:53
2024-05-16 09:00:00,2024-05-16,4,58816.27,57.9,5/16/24 3:54,60.1,5/16/24 3:53,71.1,5/16/24 3:53
2024-05-16 10:00:00,2024-05-16,5,60103.64,57.0,5/16/24 4:54,57.9,5/16/24 4:53,71.1,5/16/24 4:53
2024-05-16 11:00:00,2024-05-16,6,62834.16,57.9,5/16/24 5:54,57.0,5/16/24 5:53,73.9,5/16/24 5:53
2024-05-16 12:00:00,2024-05-16,7,66630.96,61.0,5/16/24 6:54,57.9,5/16/24 6:53,73.0,5/16/24 6:53
2024-05-16 13:00:00,2024-05-16,8,69256.9,64.9,5/16/24 7:54,57.9,5/16/24 7:53,78.1,5/16/24 7:53
2024-05-16 14:00:00,2024-05-16,9,71289.01,68.0,5/16/24 8:54,57.9,5/16/24 8:53,81.0,5/16/24 8:53
2024-05-16 15:00:00,2024-05-16,10,73342.72,70.0,5/16/24 9:54,57.9,5/16/24 9:53,82.0,5/16/24 9:53
2024-05-16 16:00:00,2024-05-16,11,75340.18,71.1,5/16/24 10:54,59.0,5/16/24 10:53,86.0,5/16/24 10:53
2024-05-16 17:00:00,2024-05-16,12,76801.48,73.0,5/16/24 11:54,61.0,5/16/24 11:53,86.0,5/16/24 11:53
2024-05-16 18:00:00,2024-05-16,13,78406.1,73.9,5/16/24 12:54,64.0,5/16/24 12:53,88.0,5/16/24 12:53
2024-05-16 19:00:00,2024-05-16,14,79597.43,73.9,5/16/24 13:54,66.0,5/16/24 13:53,88.0,5/16/24 13:53
2024-05-16 20:00:00,2024-05-16,15,79871.04,73.0,5/16/24 14:54,66.9,5/16/24 14:53,86.0,5/16/24 14:53
2024-05-16 21:00:00,2024-05-16,16,80216.06,70.0,5/16/24 15:54,66.9,5/16/24 15:53,84.0,5/16/24 15:53
2024-05-16 22:00:00,2024-05-16,17,79836.76,70.0,5/16/24 16:54,68.0,5/16/24 16:53,84.0,5/16/24 16:53
2024-05-16 23:00:00,2024-05-16,18,79157.63,69.1,5/16/24 17:54,69.1,5/16/24 17:53,81.0,5/16/24 17:53
2024-05-17 00:00:00,2024-05-16,19,77954.7,69.1,5/16/24 18:54,68.0,5/16/24 18:53,77.0,5/16/24 18:53
2024-05-17 01:00:00,2024-05-16,20,76990.71,68.0,5/16/24 19:54,68.0,5/16/24 19:53,78.1,5/16/24 19:53
2024-05-17 02:00:00,2024-05-16,21,76462.56,68.0,5/16/24 20:54,64.9,5/16/24 20:53,78.1,5/16/24 20:53
2024-05-17 03:00:00,2024-05-16,22,73691.37,66.0,5/16/24 21:54,66.0,5/16/24 21:53,78.1,5/16/24 21:53
2024-05-17 04:00:00,2024-05-16,23,69322.82,66.0,5/16/24 22:54,64.0,5/16/24 22:53,78.1,5/16/24 22:53
2024-05-17 05:00:00,2024-05-16,24,65403.91,64.0,5/16/24 23:54,62.1,5/16/24 23:53,73.9,5/16/24 23:56
2024-05-17 06:00:00,2024-05-17,1,62416.76,64.0,5/17/24 0:54,59.0,5/17/24 0:53,73.0,5/17/24 0:53
2024-05-17 07:00:00,2024-05-17,2,60826.54,63.0,5/17/24 1:54,55.9,5/17/24 1:53,73.0,5/17/24 1:53
2024-05-17 08:00:00,2024-05-17,3,59632.71,63.0,5/17/24 2:54,57.9,5/17/24 2:53,72.0,5/17/24 2:53
2024-05-17 09:00:00,2024-05-17,4,59384.77,64.0,5/17/24 3:54,55.9,5/17/24 3:53,72.0,5/17/24 3:53
2024-05-17 10:00:00,2024-05-17,5,60516.92,64.0,5/17/24 4:54,55.9,5/17/24 4:53,72.0,5/17/24 4:53
2024-05-17 11:00:00,2024-05-17,6,63484.79,64.0,5/17/24 5:54,55.0,5/17/24 5:53,73.9,5/17/24 5:53
2024-05-17 12:00:00,2024-05-17,7,67209.93,64.9,5/17/24 6:54,57.9,5/17/24 6:53,75.0,5/17/24 6:53
2024-05-17 13:00:00,2024-05-17,8,69841.37,66.0,5/17/24 7:54,61.0,5/17/24 7:53,77.0,5/17/24 7:53
2024-05-17 14:00:00,2024-05-17,9,71417.95,66.0,5/17/24 8:54,64.0,5/17/24 8:53,81.0,5/17/24 8:53
2024-05-17 15:00:00,2024-05-17,10,72915.96,66.9,5/17/24 9:54,64.0,5/17/24 9:53,82.9,5/17/24 9:53
2024-05-17 16:00:00,2024-05-17,11,74737.89,69.1,5/17/24 10:54,68.0,5/17/24 10:53,82.9,5/17/24 10:53
2024-05-17 17:00:00,2024-05-17,12,76242.56,69.1,5/17/24 11:54,75.9,5/17/24 11:53,82.9,5/17/24 11:53
2024-05-17 18:00:00,2024-05-17,13,77695.06,71.1,5/17/24 12:54,80.1,5/17/24 12:53,84.9,5/17/24 12:53
2024-05-17 19:00:00,2024-05-17,14,78964.29,72.0,5/17/24 13:54,81.0,5/17/24 13:53,86.0,5/17/24 13:53
2024-05-17 20:00:00,2024-05-17,15,79720.95,73.0,5/17/24 14:54,82.0,5/17/24 14:53,84.9,5/17/24 14:53
2024-05-17 21:00:00,2024-05-17,16,80571.36,73.0,5/17/24 15:54,84.0,5/17/24 15:53,87.1,5/17/24 15:53
2024-05-17 22:00:00,2024-05-17,17,81364.81,73.0,5/17/24 16:54,84.9,5/17/24 16:53,86.0,5/17/24 16:53
2024-05-17 23:00:00,2024-05-17,18,81148.95,73.0,5/17/24 17:54,82.9,5/17/24 17:53,84.0,5/17/24 17:53
2024-05-18 00:00:00,2024-05-17,19,80379.32,72.0,5/17/24 18:54,81.0,5/17/24 18:53,84.0,5/17/24 18:53
2024-05-18 01:00:00,2024-05-17,20,78656.55,70.0,5/17/24 19:54,64.9,5/17/24 19:53,82.0,5/17/24 19:53
2024-05-18 02:00:00,2024-05-17,21,77514.23,66.9,5/17/24 20:54,64.9,5/17/24 20:53,81.0,5/17/24 20:53
2024-05-18 03:00:00,2024-05-17,22,75039.67,64.9,5/17/24 21:54,66.0,5/17/24 21:53,82.0,5/17/24 21:53
2024-05-18 04:00:00,2024-05-17,23,70870.39,64.9,5/17/24 22:54,66.0,5/17/24 22:53,81.0,5/17/24 22:53
2024-05-18 05:00:00,2024-05-17,24,66557.2,63.0,5/17/24 23:54,64.9,5/17/24 23:53,81.0,5/17/24 23:53
2024-05-18 06:00:00,2024-05-18,1,63229.06,63.0,5/18/24 0:54,64.9,5/18/24 0:53,79.0,5/18/24 0:53
2024-05-18 07:00:00,2024-05-18,2,60991.54,62.1,5/18/24 1:54,66.9,5/18/24 1:53,78.1,5/18/24 1:53
2024-05-18 08:00:00,2024-05-18,3,59266.72,61.0,5/18/24 2:54,64.9,5/18/24 2:53,75.9,5/18/24 2:53
2024-05-18 09:00:00,2024-05-18,4,58690.83,60.1,5/18/24 3:54,64.9,5/18/24 3:53,73.0,5/18/24 3:53
2024-05-18 10:00:00,2024-05-18,5,58544.32,60.1,5/18/24 4:54,64.0,5/18/24 4:53,72.0,5/18/24 4:53
2024-05-18 11:00:00,2024-05-18,6,58939.15,60.1,5/18/24 5:54,64.9,5/18/24 5:53,71.1,5/18/24 5:53
2024-05-18 12:00:00,2024-05-18,7,59965.92,61.0,5/18/24 6:54,64.9,5/18/24 6:53,71.1,5/18/24 6:53
2024-05-18 13:00:00,2024-05-18,8,62468.06,63.0,5/18/24 7:54,68.0,5/18/24 7:53,70.0,5/18/24 7:53
2024-05-18 14:00:00,2024-05-18,9,65396.77,68.0,5/18/24 8:54,71.1,5/18/24 8:53,70.0,5/18/24 8:53
2024-05-18 15:00:00,2024-05-18,10,68305.98,72.0,5/18/24 9:54,75.0,5/18/24 9:53,71.1,5/18/24 9:53
2024-05-18 16:00:00,2024-05-18,11,71197.54,73.0,5/18/24 10:54,75.9,5/18/24 10:53,77.0,5/18/24 10:53
2024-05-18 17:00:00,2024-05-18,12,74102.37,75.0,5/18/24 11:54,79.0,5/18/24 11:53,79.0,5/18/24 11:53
2024-05-18 18:00:00,2024-05-18,13,76829.76,77.0,5/18/24 12:54,79.0,5/18/24 12:53,80.1,5/18/24 12:53
2024-05-18 19:00:00,2024-05-18,14,79240.39,75.0,5/18/24 13:54,81.0,5/18/24 13:53,81.0,5/18/24 13:53
2024-05-18 20:00:00,2024-05-18,15,81444.62,78.1,5/18/24 14:54,81.0,5/18/24 14:53,82.9,5/18/24 14:53
2024-05-18 21:00:00,2024-05-18,16,83457.32,79.0,5/18/24 15:54,80.1,5/18/24 15:53,82.9,5/18/24 15:53
2024-05-18 22:00:00,2024-05-18,17,85141.65,79.0,5/18/24 16:54,79.0,5/18/24 16:53,82.0,5/18/24 16:53
2024-05-18 23:00:00,2024-05-18,18,85650.81,79.0,5/18/24 17:54,78.1,5/18/24 17:53,82.0,5/18/24 17:53
2024-05-19 00:00:00,2024-05-18,19,84985.33,77.0,5/18/24 18:54,75.9,5/18/24 18:53,80.1,5/18/24 18:53
2024-05-19 01:00:00,2024-05-18,20,82678.14,73.9,5/18/24 19:54,73.0,5/18/24 19:53,78.1,5/18/24 19:53
2024-05-19 02:00:00,2024-05-18,21,80070.16,72.0,5/18/24 20:54,70.0,5/18/24 20:53,75.9,5/18/24 20:53
2024-05-19 03:00:00,2024-05-18,22,77145.75,73.0,5/18/24 21:54,66.0,5/18/24 21:53,75.9,5/18/24 21:53
2024-05-19 04:00:00,2024-05-18,23,72406.82,68.0,5/18/24 22:54,64.9,5/18/24 22:53,75.0,5/18/24 22:53
2024-05-19 05:00:00,2024-05-18,24,67497.04,66.0,5/18/24 23:54,62.1,5/18/24 23:53,73.9,5/18/24 23:53
2024-05-19 06:00:00,2024-05-19,1,63714.72,68.0,5/19/24 0:54,62.1,5/19/24 0:53,73.9,5/19/24 0:53
2024-05-19 07:00:00,2024-05-19,2,61042.48,66.0,5/19/24 1:54,61.0,5/19/24 1:53,72.0,5/19/24 1:53
2024-05-19 08:00:00,2024-05-19,3,59145.24,64.0,5/19/24 2:54,57.9,5/19/24 2:53,72.0,5/19/24 2:53
2024-05-19 09:00:00,2024-05-19,4,57818.75,62.1,5/19/24 3:54,55.9,5/19/24 3:53,71.1,5/19/24 3:53
2024-05-19 10:00:00,2024-05-19,5,57221.0,63.0,5/19/24 4:54,54.0,5/19/24 4:53,71.1,5/19/24 4:53
2024-05-19 11:00:00,2024-05-19,6,57119.59,63.0,5/19/24 5:54,54.0,5/19/24 5:53,71.1,5/19/24 5:53
2024-05-19 12:00:00,2024-05-19,7,57759.43,66.9,5/19/24 6:54,55.9,5/19/24 6:53,72.0,5/19/24 6:53
2024-05-19 13:00:00,2024-05-19,8,60562.78,71.1,5/19/24 7:54,59.0,5/19/24 7:53,77.0,5/19/24 7:53
2024-05-19 14:00:00,2024-05-19,9,64700.82,75.9,5/19/24 8:54,61.0,5/19/24 8:53,80.1,5/19/24 8:53
2024-05-19 15:00:00,2024-05-19,10,69001.98,79.0,5/19/24 9:54,64.0,5/19/24 9:53,82.0,5/19/24 9:53
2024-05-19 16:00:00,2024-05-19,11,73406.23,81.0,5/19/24 10:54,66.0,5/19/24 10:53,82.9,5/19/24 10:53
2024-05-19 17:00:00,2024-05-19,12,77198.32,82.9,5/19/24 11:54,66.9,5/19/24 11:53,84.9,5/19/24 11:53
2024-05-19 18:00:00,2024-05-19,13,80405.79,84.0,5/19/24 12:54,69.1,5/19/24 12:53,86.0,5/19/24 12:53
2024-05-19 19:00:00,2024-05-19,14,82984.14,86.0,5/19/24 13:54,71.1,5/19/24 13:53,88.0,5/19/24 13:53
2024-05-19 20:00:00,2024-05-19,15,85233.54,86.0,5/19/24 14:54,71.1,5/19/24 14:53,89.1,5/19/24 14:53
2024-05-19 21:00:00,2024-05-19,16,87064.26,82.0,5/19/24 15:54,71.1,5/19/24 15:53,90.0,5/19/24 15:53
2024-05-19 22:00:00,2024-05-19,17,88465.03,84.9,5/19/24 16:54,69.1,5/19/24 16:53,91.0,5/19/24 16:53
2024-05-19 23:00:00,2024-05-19,18,89028.21,82.9,5/19/24 17:54,68.0,5/19/24 17:53,91.0,5/19/24 17:53
2024-05-20 00:00:00,2024-05-19,19,88121.72,80.1,5/19/24 18:54,66.9,5/19/24 18:53,89.1,5/19/24 18:53
2024-05-20 01:00:00,2024-05-19,20,85348.86,78.1,5/19/24 19:54,66.0,5/19/24 19:53,87.1,5/19/24 19:53
2024-05-20 02:00:00,2024-05-19,21,83464.46,77.0,5/19/24 20:54,64.9,5/19/24 20:53,82.9,5/19/24 20:53
2024-05-20 03:00:00,2024-05-19,22,79663.42,75.9,5/19/24 21:54,64.0,5/19/24 21:53,81.0,5/19/24 21:53
2024-05-20 04:00:00,2024-05-19,23,74284.7,72.0,5/19/24 22:54,63.0,5/19/24 22:53,81.0,5/19/24 22:53
2024-05-20 05:00:00,2024-05-19,24,69193.35,73.0,5/19/24 23:54,63.0,5/19/24 23:53,79.0,5/19/24 23:53
2024-05-20 06:00:00,2024-05-20,1,65507.87,71.1,5/20/24 0:54,62.1,5/20/24 0:53,78.1,5/20/24 0:53
2024-05-20 07:00:00,2024-05-20,2,62860.38,68.0,5/20/24 1:54,62.1,5/20/24 1:53,78.1,5/20/24 1:53
2024-05-20 08:00:00,2024-05-20,3,61155.65,66.9,5/20/24 2:54,57.9,5/20/24 2:53,75.9,5/20/24 2:53
2024-05-20 09:00:00,2024-05-20,4,60779.02,66.9,5/20/24 3:54,59.0,5/20/24 3:53,75.0,5/20/24 3:53
2024-05-20 10:00:00,2024-05-20,5,61876.48,68.0,5/20/24 4:54,59.0,5/20/24 4:53,75.9,5/20/24 4:53
2024-05-20 11:00:00,2024-05-20,6,64988.35,66.9,5/20/24 5:54,57.9,5/20/24 5:53,73.9,5/20/24 5:53
2024-05-20 12:00:00,2024-05-20,7,69130.36,70.0,5/20/24 6:54,59.0,5/20/24 6:53,75.9,5/20/24 6:53
2024-05-20 13:00:00,2024-05-20,8,72830.69,73.9,5/20/24 7:54,60.1,5/20/24 7:53,80.1,5/20/24 7:53
2024-05-20 14:00:00,2024-05-20,9,75996.04,78.1,5/20/24 8:54,62.1,5/20/24 8:53,82.0,5/20/24 8:53
2024-05-20 15:00:00,2024-05-20,10,79326.99,80.1,5/20/24 9:54,64.0,5/20/24 9:53,84.9,5/20/24 9:53
2024-05-20 16:00:00,2024-05-20,11,82765.04,82.9,5/20/24 10:54,68.0,5/20/24 10:53,84.9,5/20/24 10:53
2024-05-20 17:00:00,2024-05-20,12,85791.49,82.9,5/20/24 11:54,71.1,5/20/24 11:53,86.0,5/20/24 11:53
2024-05-20 18:00:00,2024-05-20,13,88613.67,84.0,5/20/24 12:54,73.0,5/20/24 12:53,87.1,5/20/24 12:53
2024-05-20 19:00:00,2024-05-20,14,90750.0,84.0,5/20/24 13:54,75.0,5/20/24 13:53,88.0,5/20/24 13:53
2024-05-20 20:00:00,2024-05-20,15,92015.23,84.9,5/20/24 14:54,75.9,5/20/24 14:53,88.0,5/20/24 14:53
2024-05-20 21:00:00,2024-05-20,16,93067.82,82.9,5/20/24 15:54,77.0,5/20/24 15:53,86.0,5/20/24 15:53
